age,educ,black,hisp,married,nodegr,re74,re75,re78,u74,u75,treat
29,16,0,0,1,0,1657.540039,5129.273926,8808.727539,0,0,0
46,16,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
30,14,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
28,14,1,0,1,0,23039.01953,22575.9707,23093.91016,0,0,0
48,12,1,0,1,0,24196.94922,22110.48047,21899.91016,0,0,0
26,11,1,0,0,1,20834.83984,19444.68945,21891.03906,0,0,0
32,12,0,0,1,0,25862.32031,25243.55078,23587.4707,0,0,0
50,12,0,0,1,0,0,0,0,1,1,0
20,11,0,0,0,1,11207.00977,12424.83984,13012.86035,0,0,0
21,12,0,0,0,0,11647.83984,14832.82031,20666.00977,0,0,0
20,9,0,0,0,1,4298.630859,8797.644531,8962.412109,0,0,0
32,4,0,1,0,1,14819.88965,15457.65039,12033.12988,0,0,0
46,12,0,0,1,0,0,0,0,1,1,0
18,12,0,0,0,0,2360.916016,1752.725952,2748.571045,0,0,0
51,12,0,0,1,0,22355.23047,21793.59961,3250.998047,0,0,0
32,15,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
26,16,0,0,1,0,8375.866211,10607.66016,4047.49292,0,0,0
24,15,0,0,0,0,1058.004028,0,9436.761719,0,1,0
46,8,0,0,1,1,24001.01953,23990.32031,3923.364014,0,0,0
21,16,0,0,0,0,0,0,20668.96094,1,1,0
32,16,0,0,1,0,25033.55078,25243.55078,25564.66992,0,0,0
30,18,0,0,0,0,25862.32031,9657,7725.555176,0,0,0
25,18,0,0,1,0,5364.473145,8772.581055,25564.66992,0,0,0
51,12,0,0,1,0,20754.50977,19199.41992,22566.35938,0,0,0
21,9,0,1,1,1,7249.287109,9968.515625,16627.38086,0,0,0
34,18,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
29,5,0,0,1,1,25862.32031,25243.55078,25564.66992,0,0,0
52,12,0,0,1,0,9051.813477,4978.887207,0,0,0,0
21,14,0,0,0,0,8489.50293,10167.24023,0,0,0,0
17,10,0,0,0,1,3520.802002,4336.161133,0,0,0,0
50,8,0,1,0,1,14892.38965,13348.65039,10791.83984,0,0,0
21,11,1,0,0,1,1890.692017,1369.597046,16685.00977,0,0,0
49,12,0,1,1,0,21365.80078,21023.75977,25045.99023,0,0,0
23,18,0,1,0,0,0,0,0,1,1,0
17,12,0,1,0,0,946.3259277,1378.547974,0,0,0,0
52,3,1,0,1,1,12688.20996,12655.79004,9377.65332,0,0,0
47,4,0,1,1,1,8889.193359,12297.73047,17076.60938,0,0,0
24,4,0,1,1,1,8426.806641,17034.91992,25279.4707,0,0,0
29,12,0,0,0,0,0,0,0,1,1,0
49,12,0,0,1,0,6297.083984,4253.806152,10169.70996,0,0,0
55,12,0,0,1,0,25862.32031,25243.55078,564.4915771,0,0,0
28,12,0,0,0,0,25525.33008,25243.55078,25564.66992,0,0,0
19,13,0,0,0,0,3871.510986,4916.226074,1687.563965,0,0,0
35,16,0,0,0,0,25803.53906,25243.55078,25564.66992,0,0,0
31,12,0,0,1,0,20572.30078,18916.55078,15102.37012,0,0,0
44,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
54,11,0,0,1,1,24312.53906,24692.13086,0,0,0,0
37,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
46,12,0,0,1,0,11978.95996,10460.84961,8331.421875,0,0,0
29,12,1,0,1,0,18107.53906,14136.38965,16046.62988,0,0,0
55,12,0,0,1,0,16109.08984,14002.11035,14682.69043,0,0,0
22,12,0,0,0,0,15956.26953,17423.41992,22739.25977,0,0,0
18,11,0,0,0,1,0,309.7257996,16760.36914,1,0,0
32,13,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
51,12,0,0,1,0,101.881897,0,0,0,1,0
49,12,0,0,1,0,25862.32031,14965.30957,24521.39063,0,0,0
27,16,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
19,13,0,0,0,0,10147.04004,10546.79004,5906.473145,0,0,0
38,3,0,0,1,1,25862.32031,25243.55078,25564.66992,0,0,0
40,12,0,0,1,0,23360.33984,22221.48047,25564.66992,0,0,0
21,12,0,0,0,0,6344.105957,6719.081055,25012,0,0,0
29,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
39,12,0,0,1,0,25862.32031,25243.55078,0,0,0,0
39,12,1,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
34,14,0,0,1,0,9580.81543,14881.16016,25564.66992,0,0,0
26,17,0,0,1,0,25862.32031,21503.56055,0,0,0,0
40,18,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
31,14,0,0,0,0,2188.500977,4937.709961,2358.451904,0,0,0
28,17,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
17,11,0,0,0,1,0,1033.015991,6345.35791,1,0,0
35,12,1,0,1,0,21689.08008,21542.94922,21033.96094,0,0,0
34,15,0,1,1,0,18632.63086,24520.25977,0,0,0,0
44,8,0,0,1,1,25862.32031,17681.23047,20612.81055,0,0,0
54,8,0,0,1,1,25276.5,22241.17969,25564.66992,0,0,0
30,10,0,1,1,1,25860.35938,25243.55078,25564.66992,0,0,0
39,14,1,0,0,0,0,0,0,1,1,0
29,12,0,0,1,0,20901.46094,20728.34961,24746.00977,0,0,0
25,10,0,0,1,1,8656.041016,5147.176758,10666.23047,0,0,0
42,5,0,1,1,1,20868.15039,18741.09961,22304.80078,0,0,0
48,6,0,1,1,1,14657.26953,18250.55078,17763.75,0,0,0
25,6,0,1,1,1,17055.41992,14986.79004,0,0,0,0
49,11,0,0,1,1,25862.32031,25243.55078,25564.66992,0,0,0
38,12,0,0,0,0,10674.08984,9964.93457,10388.41992,0,0,0
38,15,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
31,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
41,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
25,13,0,0,1,0,17204.32031,11638.88965,25564.66992,0,0,0
48,18,0,0,1,0,7025.931152,7435.209961,0,0,0,0
21,14,0,0,0,0,6447.946777,15266.08008,11804.08008,0,0,0
20,14,0,0,0,0,266.4602966,1047.338989,10700.21973,0,0,0
54,14,0,0,0,0,11322.59961,6228.532227,1324.042969,0,0,0
41,8,0,0,1,1,25133.4707,19548.5293,25564.66992,0,0,0
49,7,0,0,0,1,11926.05957,2365.016113,1907.744995,0,0,0
46,6,0,1,1,1,10344.92969,11287.98047,13003.99023,0,0,0
18,11,0,1,0,1,0,386.7096863,16559.40039,1,0,0
30,10,0,0,1,1,25862.32031,22429.16016,22366.86914,0,0,0
39,12,0,0,1,0,7161.120117,15704.70996,16880.07031,0,0,0
17,10,0,0,0,1,646.5579834,0,9438.240234,0,1,0
28,12,0,0,1,0,16067.9502,12421.25977,21403.39063,0,0,0
29,12,0,0,1,0,12860.62988,13210.79004,8612.19043,0,0,0
39,12,0,0,1,0,25862.32031,25103.90039,24562.76953,0,0,0
38,7,0,0,1,1,14829.69043,15804.96973,16763.33008,0,0,0
29,12,0,0,1,0,12304.2002,11995.16016,12548.84961,0,0,0
39,14,0,0,1,0,22948.89063,20875.16016,21966.41016,0,0,0
18,11,0,0,0,1,327.1976013,0,964.9555054,0,1,0
46,12,0,0,1,0,0,0,0,1,1,0
17,10,0,0,0,1,101.881897,0,474.3501892,0,1,0
47,8,0,0,1,1,18368.13086,16381.4502,25564.66992,0,0,0
24,17,0,0,0,0,989.4296875,4687.064941,1028.498047,0,0,0
30,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
42,7,0,0,1,1,10971.88965,5806.016113,9241.702148,0,0,0
27,16,0,0,1,0,23569.98047,20694.33984,25564.66992,0,0,0
50,12,0,0,1,0,25862.32031,0,25564.66992,0,1,0
39,14,0,0,1,0,20507.65039,22004.84961,23498.81055,0,0,0
32,12,0,0,1,0,23411.2793,0,0,0,1,0
39,18,0,0,0,0,0,0,0,1,1,0
35,18,0,0,0,0,11828.08984,9146.757813,7313.269043,0,0,0
37,8,0,0,1,1,13162.34961,13454.26953,13402.98047,0,0,0
52,13,0,0,1,0,3136.785889,4090.886963,0,0,0,0
40,15,0,0,1,0,0,0,0,1,1,0
29,16,0,0,0,0,462.3869934,1469.85498,3935.186035,0,0,0
17,10,0,0,0,1,0,1228.161011,5380.401855,1,0,0
43,9,0,0,1,1,25862.32031,25243.55078,0,0,0,0
51,16,0,0,1,0,0,0,0,1,1,0
20,12,1,0,0,0,8060.423828,13151.70996,16512.11914,0,0,0
52,8,0,0,1,1,10866.08984,13345.05957,13197.58008,0,0,0
43,12,0,0,1,0,16303.05957,14752.25977,11965.15039,0,0,0
55,11,0,0,1,1,19383.0293,21131.17969,21251.18945,0,0,0
31,13,0,0,1,0,13019.33008,10566.48047,10446.0498,0,0,0
29,13,0,0,0,0,16005.25,10339.11035,12599.09961,0,0,0
26,12,0,0,0,0,12923.32031,7290.193848,11323.82031,0,0,0
43,12,0,0,1,0,19567.19922,19460.81055,24143.09961,0,0,0
18,12,0,0,0,0,0,408.193512,21608.80078,1,0,0
38,12,0,0,1,0,21434.38086,23378.0293,21710.75977,0,0,0
54,14,0,0,1,0,19202.76953,19437.5293,20215.30078,0,0,0
26,18,0,0,0,0,403.6090088,10664.9502,11684.37988,0,0,0
41,12,0,0,1,0,23187.91992,24692.13086,25277.99023,0,0,0
43,12,0,0,1,0,76.41140747,0,0,0,1,0
24,14,0,0,1,0,13217.20996,14344.05957,14545.25977,0,0,0
45,12,0,0,1,0,10560.4502,11606.66016,12723.23047,0,0,0
45,14,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
32,12,0,0,1,0,19678.88086,19707.86914,23389.46094,0,0,0
42,12,0,0,0,0,10188.19043,15602.66016,0,0,0,0
34,10,0,0,0,1,8119.202148,4687.064941,20658.61914,0,0,0
30,12,0,0,1,0,9964.831055,9096.628906,8253.102539,0,0,0
26,5,0,0,1,1,1573.291016,0,3700.227051,0,1,0
28,12,0,0,1,0,0,5714.709961,1870.802002,1,0,0
27,7,0,0,1,1,22719.66016,18823.44922,25564.66992,0,0,0
37,12,0,0,1,0,22619.74023,21077.4707,19964.08984,0,0,0
33,12,0,0,1,0,17317.96094,25243.55078,25564.66992,0,0,0
16,10,0,0,0,1,139.1078949,760.887085,5829.630859,0,0,0
46,12,0,0,1,0,18256.44922,11934.29004,14138.88965,0,0,0
41,12,0,0,1,0,17063.25,16266.87012,17842.07031,0,0,0
46,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
50,18,0,0,1,0,19641.65039,20252.13086,25564.66992,0,0,0
49,9,0,0,1,1,18146.73047,16614.18945,13434.00977,0,0,0
34,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
55,12,0,0,1,0,5770.041016,8817.338867,22740.73047,0,0,0
16,10,0,0,0,1,0,0,7322.134766,1,1,0
39,12,0,0,1,0,24424.2207,21163.40039,25564.66992,0,0,0
32,12,0,0,1,0,16996.64063,13833.82031,0,0,0,0
46,6,0,0,1,1,0,0,0,1,1,0
33,12,0,0,1,0,3009.434082,12954.76953,398.9862061,0,0,0
38,10,0,0,1,1,25862.32031,25141.5,22915.10938,0,0,0
51,12,1,0,0,0,838.5662231,0,0,0,1,0
31,13,0,0,1,0,9668.982422,10161.87012,0,0,0,0
47,12,0,0,1,0,0,0,0,1,1,0
19,12,0,0,0,0,875.7922974,2347.113037,962,0,0,0
23,12,0,0,1,0,0,1663.209961,3583.487061,1,0,0
45,12,0,0,1,0,8987.157227,10666.74023,8096.463867,0,0,0
26,16,0,0,1,0,16391.23047,16977.63086,18272.08984,0,0,0
36,10,0,0,1,1,3638.35791,3483.968018,4588.34082,0,0,0
28,12,0,0,1,0,14600.45996,9078.725586,17330.7793,0,0,0
40,12,0,0,1,0,21436.33984,22703.08008,21286.65039,0,0,0
32,12,0,0,1,0,13728.58008,15230.26953,16531.33008,0,0,0
39,12,0,0,1,0,23965.75,24187.25977,25477.48047,0,0,0
42,12,0,0,1,0,13665.88965,12310.25977,25564.66992,0,0,0
52,12,0,0,1,0,25862.32031,24650.94922,24883.43945,0,0,0
48,12,0,0,1,0,0,0,0,1,1,0
20,12,0,0,0,0,13021.29004,15190.88965,19763.11914,0,0,0
28,10,0,0,1,1,20464.53906,3614.660889,15928.41016,0,0,0
25,13,0,0,1,0,24247.89063,25243.55078,25564.66992,0,0,0
52,8,0,0,0,1,18125.17969,17883.5293,1885.578979,0,0,0
21,14,0,0,0,0,7413.866211,8409.144531,20841.85938,0,0,0
34,12,0,0,1,0,21299.18945,19009.65039,18572.07031,0,0,0
27,14,0,0,1,0,12490.33008,12979.83984,18573.55078,0,0,0
44,12,0,0,1,0,23844.2793,5030.806152,0,0,0,0
16,10,0,0,0,1,0,0,8733.364258,1,1,0
44,13,0,0,1,0,8032.994141,3881.418945,3104.704102,0,0,0
37,13,0,0,1,0,3902.858887,882.6290283,2365.840088,0,0,0
31,15,0,0,1,0,14561.26953,5465.85498,19073.01953,0,0,0
23,12,0,0,1,0,11692.90039,757.3065186,15895.90039,0,0,0
27,12,0,0,1,0,14012.67969,15785.26953,23074.69922,0,0,0
45,6,0,0,0,1,18095.78906,16526.4707,16404.24023,0,0,0
48,12,0,0,1,0,0,0,0,1,1,0
24,12,0,0,1,0,15009.94043,15418.25977,18557.28906,0,0,0
20,13,0,0,1,0,2539.209961,6647.467773,3088.448975,0,0,0
31,12,0,0,1,0,0,0,0,1,1,0
29,12,0,0,1,0,13223.08984,12251.17969,14647.23047,0,0,0
24,10,0,0,1,1,5523.172852,0,5040.524902,0,1,0
45,8,0,0,1,1,10352.76953,4506.242188,9088.017578,0,0,0
16,9,0,0,0,1,468.264801,0,3383.993896,0,1,0
26,12,0,0,1,0,20109.91016,23442.48047,22646.16016,0,0,0
25,12,0,0,1,0,16265.83008,15380.66016,16492.91016,0,0,0
51,18,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
38,10,0,0,1,1,22741.21094,25243.55078,24151.96094,0,0,0
32,12,0,0,1,0,19198.85938,19194.05078,0,0,0,0
47,12,0,0,0,0,11620.41016,25243.55078,25564.66992,0,0,0
46,10,0,0,1,1,25862.32031,25243.55078,25564.66992,0,0,0
23,12,0,0,1,0,10834.75,23499.76953,6462.098145,0,0,0
22,12,0,0,0,0,12680.37012,9481.547852,9949.533203,0,0,0
24,10,0,0,1,1,19516.25977,3210.048096,20043.88086,0,0,0
35,12,0,0,0,0,23301.56055,21260.08008,25272.08008,0,0,0
32,14,0,0,1,0,25862.32031,25243.55078,25560.24023,0,0,0
37,12,0,0,1,0,25862.32031,23539.16016,25564.66992,0,0,0
29,17,0,0,1,0,4286.875977,3022.064941,15697.88965,0,0,0
49,8,0,0,1,1,25862.32031,25243.55078,0,0,0,0
43,12,0,0,1,0,12719.55957,14016.44043,25564.66992,0,0,0
54,12,0,0,1,0,25862.32031,15273.24023,24930.73047,0,0,0
23,14,0,0,1,0,13256.40039,11209.20996,6565.539063,0,0,0
18,12,0,0,0,0,5162.667969,4633.35498,5579.895996,0,0,0
47,8,0,0,1,1,17149.46094,17638.25977,21103.41016,0,0,0
19,10,0,0,0,1,3495.332031,30.43548012,22655.0293,0,0,0
31,14,0,0,1,0,0,0,22199.89063,1,1,0
27,14,0,0,1,0,14141.99023,9340.113281,19251.82031,0,0,0
22,13,0,0,0,0,7400.150879,3944.081055,14523.09961,0,0,0
39,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
30,12,0,0,1,0,25862.32031,25243.55078,23875.63086,0,0,0
38,17,0,0,1,0,15403.75977,16424.41992,14045.79004,0,0,0
29,14,0,0,1,0,0,0,0,1,1,0
26,11,0,0,1,1,14817.92969,17299.89063,15316.63965,0,0,0
26,17,0,0,1,0,9529.874023,19788.43945,25564.66992,0,0,0
18,11,0,0,0,1,3812.73291,5401.402832,20488.67969,0,0,0
30,14,0,0,1,0,11953.49023,2314.886963,21876.25977,0,0,0
33,8,0,0,1,1,25862.32031,22382.60938,25564.66992,0,0,0
52,12,0,0,1,0,4633.666016,12668.32031,21520.13086,0,0,0
25,12,0,0,0,0,4678.729004,8360.805664,7474.34082,0,0,0
23,12,0,0,0,0,7494.195801,0,4715.424805,0,1,0
21,13,0,0,0,0,10305.74023,14725.40039,25564.66992,0,0,0
44,12,0,0,1,0,18916.7207,16182.73047,21121.15039,0,0,0
32,13,0,0,0,0,16886.91992,20391.76953,6561.105957,0,0,0
34,18,0,0,0,0,0,524.5645142,0,1,0,0
27,14,0,0,0,0,22878.35938,24045.82031,25564.66992,0,0,0
26,14,0,0,0,0,21812.51953,17532.63086,24432.73047,0,0,0
26,12,0,0,0,0,23258.46094,16154.08008,21613.23047,0,0,0
40,11,0,0,1,1,0,5508.823242,10948.48047,1,0,0
27,13,0,0,1,0,12844.9502,0,25564.66992,0,1,0
34,12,0,0,1,0,23552.34961,22713.82031,23274.18945,0,0,0
46,12,0,0,1,0,6073.727051,537.0968018,0,0,0,0
49,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
55,10,0,0,1,1,25862.32031,22060.34961,1536.83606,0,0,0
33,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
45,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
29,12,0,0,1,0,4038.049072,9687.43457,7211.306152,0,0,0
28,17,0,0,1,0,0,0,0,1,1,0
24,13,0,0,0,0,11301.0498,14791.65039,25564.66992,0,0,0
21,12,0,0,0,0,8646.244141,10639.88965,16701.26953,0,0,0
23,12,0,0,1,0,6636.037109,10203.0498,17980.98047,0,0,0
49,12,0,0,1,0,25862.32031,20565.43945,25564.66992,0,0,0
45,10,1,0,1,1,17459.0293,15171.19043,25564.66992,0,0,0
48,7,0,0,1,1,13326.92969,4636.935059,0,0,0,0
50,7,0,0,1,1,25476.34961,22674.43945,24109.10938,0,0,0
52,8,0,0,1,1,25862.32031,13178.55957,22616.60938,0,0,0
45,13,0,0,1,0,25862.32031,19657.74023,14500.92969,0,0,0
50,16,0,0,1,0,20354.82031,18243.39063,20481.28906,0,0,0
19,12,0,0,0,0,2356.998047,4620.823242,3060.37207,0,0,0
17,14,0,0,0,0,0,1226.370972,4617.895996,1,0,0
39,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
22,16,0,0,1,0,5638.77002,8794.06543,25564.66992,0,0,0
20,13,0,0,1,0,12384.53027,13987.79004,24576.07031,0,0,0
25,14,0,0,1,0,22077.01953,8854.93457,0,0,0,0
23,12,0,0,1,0,14475.05957,17230.06055,25564.66992,0,0,0
23,16,0,0,0,0,3007.475098,134.2742004,20676.34961,0,0,0
25,17,0,0,1,0,4196.749023,2042.758057,4106.602051,0,0,0
23,12,0,0,0,0,4672.851074,2588.805908,1918.088989,0,0,0
29,13,0,0,1,0,25415.60938,25243.55078,25564.66992,0,0,0
43,16,0,0,1,0,25862.32031,21249.33984,25564.66992,0,0,0
19,12,0,0,1,0,7676.407227,11902.05957,25564.66992,0,0,0
19,12,1,0,0,0,2404.02002,12136.59961,8074.297852,0,0,0
45,9,0,0,1,1,12690.16992,15930.29004,25564.66992,0,0,0
17,10,0,0,0,1,0,0,4193.788086,1,1,0
31,12,0,0,1,0,10627.05957,17052.82031,0,0,0,0
45,8,1,0,0,1,3299.405029,0,31.03226089,0,1,0
46,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
36,14,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
25,16,0,0,1,0,20209.83984,25243.55078,22887.0293,0,0,0
27,18,0,0,0,0,0,11094.62988,25564.66992,1,0,0
53,12,0,0,1,0,25862.32031,25243.55078,0,0,0,0
26,16,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
40,10,0,0,1,1,25862.32031,25243.55078,19002.08984,0,0,0
35,6,0,0,1,1,20926.92969,19192.25977,20136.98047,0,0,0
28,12,0,0,1,0,25862.32031,23404.89063,19736.51953,0,0,0
23,10,0,0,1,1,10105.90039,10826.08008,8062.476074,0,0,0
22,12,0,0,1,0,14721.92969,15846.15039,25564.66992,0,0,0
37,12,1,0,1,0,25862.32031,23122.01953,25564.66992,0,0,0
46,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
21,15,0,0,1,0,8614.896484,4223.371094,0,0,0,0
26,13,0,0,0,0,16657.68945,6497.081055,20799,0,0,0
38,12,1,0,1,0,25838.81055,22923.28906,25564.66992,0,0,0
36,12,1,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
26,14,0,0,0,0,21700.83984,21609.18945,0,0,0,0
21,12,0,0,0,0,4616.033203,608.7097168,11221.86035,0,0,0
51,12,1,0,1,0,6177.567871,2350.694092,10131.29004,0,0,0
20,13,1,0,0,0,2690.072998,0,3521.422119,0,1,0
21,12,1,0,1,0,0,272.1289978,5990.704102,1,0,0
26,11,1,0,1,1,19018.59961,18159.24023,20405.92969,0,0,0
21,11,1,0,1,1,25862.32031,25202.36914,20269.98047,0,0,0
36,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
39,12,0,0,0,0,25862.32031,25243.55078,3855.388916,0,0,0
24,12,0,0,1,0,0,0,0,1,1,0
45,11,0,0,1,1,12098.46973,12102.58008,0,0,0,0
27,12,1,0,1,0,19500.58008,16605.24023,14330.99023,0,0,0
33,12,0,1,0,0,25862.32031,25243.55078,25564.66992,0,0,0
26,9,0,1,1,1,521.164978,2631.773926,16294.88965,0,0,0
27,12,0,0,1,0,4222.220215,751.9354858,0,0,0,0
31,10,0,1,1,1,23481.81055,17919.33984,21326.55078,0,0,0
39,10,0,0,1,1,3797.059082,19344.43945,868.9031982,0,0,0
37,8,0,0,1,1,10807.32031,11866.25977,8918.080078,0,0,0
54,8,0,0,1,1,22878.35938,20137.55078,17918.91016,0,0,0
27,12,0,0,1,0,3362.102051,0,9747.083984,0,1,0
29,10,0,0,1,1,13217.20996,14777.32031,25564.66992,0,0,0
27,18,0,0,1,0,20736.88086,23218.68945,25564.66992,0,0,0
35,10,0,0,1,1,19202.76953,13166.03027,25564.66992,0,0,0
33,14,1,0,1,0,0,0,0,1,1,0
17,11,0,0,0,1,0,0,0,1,1,0
20,13,0,0,1,0,33.30754089,1312.30603,12299.12012,0,0,0
39,8,1,0,1,1,25862.32031,25243.55078,25564.66992,0,0,0
51,8,0,0,1,1,25862.32031,16581.9707,25564.66992,0,0,0
28,8,0,0,1,1,1202.98999,0,19516.33008,0,1,0
47,4,0,0,1,1,22247.4707,16374.29004,15860.44043,0,0,0
29,15,1,0,1,0,0,0,0,1,1,0
36,8,1,0,1,1,16291.2998,19308.63086,0,0,0,0
35,15,0,0,0,0,22874.43945,20817.86914,22996.38086,0,0,0
49,9,0,0,1,1,25862.32031,25243.55078,25564.66992,0,0,0
33,17,0,0,1,0,23822.73047,8264.128906,25564.66992,0,0,0
25,15,0,0,0,0,20376.36914,18153.86914,23689.42969,0,0,0
34,12,0,0,0,0,16363.7998,10577.23047,25526.25,0,0,0
43,11,0,0,1,1,17249.38086,14882.9502,11941.50977,0,0,0
49,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
19,12,0,0,0,0,0,2450.951904,10185.96973,1,0,0
16,10,0,0,0,1,0,0,13456.17969,1,1,0
45,17,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
23,16,0,0,0,0,3154.419922,6835.452148,23312.60938,0,0,0
24,12,0,0,1,0,17670.63086,19817.08008,25564.66992,0,0,0
30,12,0,0,1,0,13264.24023,4388.081055,25564.66992,0,0,0
45,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
17,9,0,0,0,1,0,1050.918945,13948.25977,1,0,0
27,16,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
19,11,0,0,0,1,5493.78418,263.1773987,9741.173828,0,0,0
48,10,1,0,0,1,19173.38086,12313.83984,25564.66992,0,0,0
32,12,0,0,1,0,25862.32031,25243.55078,0,0,0,0
40,12,0,0,1,0,25862.32031,22806.91992,25564.66992,0,0,0
24,12,0,0,1,0,15821.08008,17362.55078,0,0,0,0
30,12,1,0,1,0,15382.2002,14961.73047,5343.458984,0,0,0
19,12,0,0,0,0,8052.586914,7236.483887,20321.69922,0,0,0
22,11,0,0,1,1,10599.62988,864.7258301,25564.66992,0,0,0
28,10,0,0,1,1,25787.86914,25243.55078,25564.66992,0,0,0
35,10,0,0,1,1,21173.80078,22463.17969,19987.73047,0,0,0
23,14,1,0,1,0,19467.26953,18798.39063,20176.88086,0,0,0
25,10,0,0,1,1,4335.856934,5181.193848,12418.80957,0,0,0
55,16,0,0,0,0,18863.82031,18689.17969,14601.41992,0,0,0
31,12,0,0,1,0,4715.955078,6749.516113,6685.234863,0,0,0
26,18,0,0,1,0,8477.74707,19319.36914,25037.11914,0,0,0
24,15,0,0,1,0,11167.82031,24015.39063,25564.66992,0,0,0
48,13,0,0,1,0,0,0,0,1,1,0
30,12,0,0,1,0,25862.32031,13819.5,0,0,0,0
31,15,0,0,1,0,19359.51953,10450.11035,25564.66992,0,0,0
19,12,0,0,1,0,7100.382813,19654.16016,25564.66992,0,0,0
27,14,0,0,1,0,25862.32031,24847.89063,25564.66992,0,0,0
54,8,0,0,1,1,23327.0293,22667.26953,22021.08008,0,0,0
43,12,0,0,1,0,22564.88086,19673.84961,23218.03906,0,0,0
18,13,0,0,0,0,3275.894043,2681.903076,14772.83008,0,0,0
23,9,0,0,0,1,6630.15918,7141.597168,9088.017578,0,0,0
40,14,0,0,0,0,23918.73047,24572.17969,25564.66992,0,0,0
30,12,0,0,1,0,24302.75,19446.48047,25564.66992,0,0,0
33,12,0,0,1,0,0,420.7257996,0,1,0,0
29,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
24,14,0,0,1,0,0,3908.273926,914.7127075,1,0,0
24,14,0,0,0,0,12970.34961,16660.74023,25564.66992,0,0,0
30,14,0,0,1,0,0,0,0,1,1,0
26,15,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
41,12,0,0,1,0,25654.64063,25243.55078,25564.66992,0,0,0
48,14,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
34,10,0,0,1,1,25862.32031,25243.55078,25564.66992,0,0,0
28,12,0,0,1,0,0,288.2419128,0,1,0,0
30,14,0,0,1,0,21514.71094,21469.55078,22140.7793,0,0,0
29,12,0,0,0,0,17225.86914,19999.68945,22041.76953,0,0,0
25,16,0,0,0,0,14143.9502,5729.032227,17089.91016,0,0,0
28,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
31,12,0,0,1,0,19792.50977,3671.951904,17651.43945,0,0,0
55,12,0,0,1,0,25670.31055,24090.58008,24908.56055,0,0,0
46,16,0,0,1,0,25013.96094,24577.55078,25337.09961,0,0,0
44,12,0,0,1,0,23283.92969,23897.23047,22018.13086,0,0,0
35,12,1,0,1,0,13152.55957,12854.51953,19241.48047,0,0,0
39,12,0,0,1,0,21875.21094,22375.44922,23306.69922,0,0,0
29,13,0,0,1,0,18828.55078,13427.41992,25564.66992,0,0,0
31,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
35,17,0,0,0,0,8989.116211,5059.452148,0,0,0,0
33,12,0,0,0,0,8076.098145,8810.176758,8130.452148,0,0,0
19,12,0,0,0,0,1643.824951,1933.547974,0,0,0,0
27,12,0,0,1,0,8705.022461,3983.468018,6054.246094,0,0,0
24,16,0,0,0,0,2882.081055,3507.241943,8955.023438,0,0,0
22,12,0,0,0,0,19102.84961,17829.82031,25564.66992,0,0,0
27,12,0,0,1,0,16216.84961,19544.94922,23116.08008,0,0,0
43,16,0,0,1,0,0,17545.16016,0,1,0,0
